DATE,HOUR,DAY_NAME,TIME_OF_DAY,CASUAL_USERS,REGISTERED_USERS,TOTAL_RENTALS,CASUAL_PERCENTAGE
2011-11-19,5,Saturday,Early Morning,0,2,2,0.0
2011-11-19,6,Saturday,Morning Rush,2,10,12,16.67
2011-11-19,7,Saturday,Morning Rush,3,38,41,7.32
2011-11-19,8,Saturday,Morning Rush,12,80,92,13.04
2011-11-19,9,Saturday,Morning Rush,12,130,142,8.45
2011-11-19,10,Saturday,Mid-Day,35,165,200,17.5
2011-11-19,11,Saturday,Mid-Day,50,183,233,21.46
2011-11-19,12,Saturday,Mid-Day,93,218,311,29.9
2011-11-19,13,Saturday,Mid-Day,118,245,363,32.51
2011-11-19,14,Saturday,Mid-Day,121,228,349,34.67
2011-11-19,15,Saturday,Mid-Day,120,262,382,31.41
2011-11-19,16,Saturday,Evening Rush,99,188,287,34.49
2011-11-19,17,Saturday,Evening Rush,61,171,232,26.29
2011-11-19,18,Saturday,Evening Rush,36,172,208,17.31
2011-11-19,19,Saturday,Evening Rush,33,149,182,18.13
2011-11-19,20,Saturday,Night,48,115,163,29.45
2011-11-19,21,Saturday,Night,29,79,108,26.85
2011-11-19,22,Saturday,Night,26,80,106,24.53
2011-11-19,23,Saturday,Night,20,73,93,21.51
2011-11-20,0,Sunday,Early Morning,14,79,93,15.05
2011-11-20,1,Sunday,Early Morning,11,73,84,13.1
2011-11-20,2,Sunday,Early Morning,12,44,56,21.43
2011-11-20,3,Sunday,Early Morning,6,31,37,16.22
2011-11-20,4,Sunday,Early Morning,2,10,12,16.67
2011-11-20,5,Sunday,Early Morning,0,4,4,0.0
2011-11-20,6,Sunday,Morning Rush,3,6,9,33.33
2011-11-20,7,Sunday,Morning Rush,4,19,23,17.39
2011-11-20,8,Sunday,Morning Rush,13,52,65,20.0
2011-11-20,9,Sunday,Morning Rush,29,109,138,21.01
2011-11-20,10,Sunday,Mid-Day,46,183,229,20.09
2011-11-20,11,Sunday,Mid-Day,74,212,286,25.87
2011-11-20,12,Sunday,Mid-Day,70,234,304,23.03
2011-11-20,13,Sunday,Mid-Day,84,285,369,22.76
2011-11-20,14,Sunday,Mid-Day,113,250,363,31.13
2011-11-20,15,Sunday,Mid-Day,109,242,351,31.05
2011-11-20,16,Sunday,Evening Rush,81,225,306,26.47
2011-11-20,17,Sunday,Evening Rush,35,168,203,17.24
2011-11-20,18,Sunday,Evening Rush,22,123,145,15.17
2011-11-20,19,Sunday,Evening Rush,17,140,157,10.83
2011-11-20,20,Sunday,Night,23,90,113,20.35
2011-11-20,21,Sunday,Night,11,94,105,10.48
2011-11-20,22,Sunday,Night,5,35,40,12.5
2011-11-20,23,Sunday,Night,3,25,28,10.71
2011-11-21,0,Monday,Early Morning,4,13,17,23.53
2011-11-21,1,Monday,Early Morning,4,8,12,33.33
2011-11-21,2,Monday,Early Morning,1,2,3,33.33
2011-11-21,3,Monday,Early Morning,0,4,4,0.0
2011-11-21,4,Monday,Early Morning,0,5,5,0.0
2011-11-21,5,Monday,Early Morning,0,20,20,0.0
2011-11-21,6,Monday,Morning Rush,0,76,76,0.0
2011-11-21,7,Monday,Morning Rush,17,229,246,6.91
2011-11-21,8,Monday,Morning Rush,13,378,391,3.32
2011-11-21,9,Monday,Morning Rush,15,222,237,6.33
2011-11-21,10,Monday,Mid-Day,25,110,135,18.52
2011-11-21,11,Monday,Mid-Day,16,112,128,12.5
2011-11-21,12,Monday,Mid-Day,24,138,162,14.81
2011-11-21,13,Monday,Mid-Day,13,121,134,9.7
2011-11-21,14,Monday,Mid-Day,14,121,135,10.37
2011-11-21,15,Monday,Mid-Day,15,93,108,13.89
2011-11-21,16,Monday,Evening Rush,13,95,108,12.04
2011-11-21,17,Monday,Evening Rush,10,200,210,4.76
2011-11-21,18,Monday,Evening Rush,8,184,192,4.17
2011-11-21,19,Monday,Evening Rush,2,135,137,1.46
2011-11-21,20,Monday,Night,5,75,80,6.25
2011-11-21,21,Monday,Night,11,103,114,9.65
2011-11-21,22,Monday,Night,6,72,78,7.69
2011-11-21,23,Monday,Night,4,29,33,12.12
2011-11-22,0,Tuesday,Early Morning,0,14,14,0.0
2011-11-22,1,Tuesday,Early Morning,1,5,6,16.67
2011-11-22,2,Tuesday,Early Morning,2,4,6,33.33
2011-11-22,3,Tuesday,Early Morning,1,2,3,33.33
2011-11-22,4,Tuesday,Early Morning,0,7,7,0.0
2011-11-22,5,Tuesday,Early Morning,1,17,18,5.56
2011-11-22,6,Tuesday,Morning Rush,1,63,64,1.56
2011-11-22,7,Tuesday,Morning Rush,2,119,121,1.65
2011-11-22,8,Tuesday,Morning Rush,5,185,190,2.63
2011-11-22,9,Tuesday,Morning Rush,2,147,149,1.34
2011-11-22,10,Tuesday,Mid-Day,6,46,52,11.54
2011-11-22,11,Tuesday,Mid-Day,4,28,32,12.5
2011-11-22,12,Tuesday,Mid-Day,3,18,21,14.29
2011-11-22,13,Tuesday,Mid-Day,4,22,26,15.38
2011-11-22,14,Tuesday,Mid-Day,4,31,35,11.43
2011-11-22,15,Tuesday,Mid-Day,2,32,34,5.88
2011-11-22,16,Tuesday,Evening Rush,3,59,62,4.84
2011-11-22,17,Tuesday,Evening Rush,4,161,165,2.42
2011-11-22,18,Tuesday,Evening Rush,0,148,148,0.0
2011-11-22,19,Tuesday,Evening Rush,5,106,111,4.5
2011-11-22,20,Tuesday,Night,6,121,127,4.72
2011-11-22,21,Tuesday,Night,4,86,90,4.44
2011-11-22,22,Tuesday,Night,6,81,87,6.9
2011-11-22,23,Tuesday,Night,3,36,39,7.69
2011-11-23,0,Wednesday,Early Morning,2,14,16,12.5
2011-11-23,1,Wednesday,Early Morning,0,8,8,0.0
2011-11-23,2,Wednesday,Early Morning,1,5,6,16.67
2011-11-23,3,Wednesday,Early Morning,1,2,3,33.33
2011-11-23,4,Wednesday,Early Morning,0,5,5,0.0
2011-11-23,5,Wednesday,Early Morning,1,16,17,5.88
2011-11-23,6,Wednesday,Morning Rush,1,68,69,1.45
2011-11-23,7,Wednesday,Morning Rush,2,154,156,1.28
2011-11-23,8,Wednesday,Morning Rush,7,316,323,2.17
2011-11-23,9,Wednesday,Morning Rush,3,164,167,1.8
2011-11-23,10,Wednesday,Mid-Day,6,70,76,7.89
2011-11-23,11,Wednesday,Mid-Day,9,107,116,7.76
2011-11-23,12,Wednesday,Mid-Day,9,151,160,5.63
2011-11-23,13,Wednesday,Mid-Day,12,162,174,6.9
2011-11-23,14,Wednesday,Mid-Day,13,200,213,6.1
2011-11-23,15,Wednesday,Mid-Day,13,194,207,6.28
2011-11-23,16,Wednesday,Evening Rush,4,169,173,2.31
2011-11-23,17,Wednesday,Evening Rush,7,156,163,4.29
2011-11-23,18,Wednesday,Evening Rush,7,138,145,4.83
2011-11-23,19,Wednesday,Evening Rush,6,116,122,4.92
2011-11-23,20,Wednesday,Night,1,67,68,1.47
2011-11-23,21,Wednesday,Night,0,66,66,0.0
2011-11-23,22,Wednesday,Night,3,59,62,4.84
2011-11-23,23,Wednesday,Night,4,47,51,7.84
2011-11-24,0,Thursday,Early Morning,1,22,23,4.35
2011-11-24,1,Thursday,Early Morning,1,23,24,4.17
2011-11-24,2,Thursday,Early Morning,3,19,22,13.64
2011-11-24,3,Thursday,Early Morning,1,4,5,20.0
2011-11-24,4,Thursday,Early Morning,1,1,2,50.0
2011-11-24,5,Thursday,Early Morning,1,10,11,9.09
2011-11-24,6,Thursday,Morning Rush,1,5,6,16.67
2011-11-24,7,Thursday,Morning Rush,9,31,40,22.5
2011-11-24,8,Thursday,Morning Rush,4,42,46,8.7
2011-11-24,9,Thursday,Morning Rush,13,68,81,16.05
2011-11-24,10,Thursday,Mid-Day,34,64,98,34.69
2011-11-24,11,Thursday,Mid-Day,52,90,142,36.62
2011-11-24,12,Thursday,Mid-Day,62,88,150,41.33
2011-11-24,13,Thursday,Mid-Day,84,91,175,48.0
2011-11-24,14,Thursday,Mid-Day,74,94,168,44.05
2011-11-24,15,Thursday,Mid-Day,78,71,149,52.35
2011-11-24,16,Thursday,Evening Rush,48,66,114,42.11
2011-11-24,17,Thursday,Evening Rush,34,40,74,45.95
2011-11-24,18,Thursday,Evening Rush,13,24,37,35.14
2011-11-24,19,Thursday,Evening Rush,15,13,28,53.57
2011-11-24,20,Thursday,Night,14,17,31,45.16
2011-11-24,21,Thursday,Night,7,19,26,26.92
2011-11-24,22,Thursday,Night,8,14,22,36.36
2011-11-24,23,Thursday,Night,2,19,21,9.52
2011-11-25,0,Friday,Early Morning,7,22,29,24.14
2011-11-25,1,Friday,Early Morning,2,12,14,14.29
2011-11-25,2,Friday,Early Morning,4,6,10,40.0
2011-11-25,3,Friday,Early Morning,0,2,2,0.0
2011-11-25,4,Friday,Early Morning,4,3,7,57.14
2011-11-25,5,Friday,Early Morning,2,3,5,40.0
2011-11-25,6,Friday,Morning Rush,4,9,13,30.77
2011-11-25,7,Friday,Morning Rush,4,31,35,11.43
2011-11-25,8,Friday,Morning Rush,6,68,74,8.11
2011-11-25,9,Friday,Morning Rush,25,70,95,26.32
2011-11-25,10,Friday,Mid-Day,60,82,142,42.25
2011-11-25,11,Friday,Mid-Day,99,127,226,43.81
2011-11-25,12,Friday,Mid-Day,126,146,272,46.32
2011-11-25,13,Friday,Mid-Day,143,140,283,50.53
2011-11-25,14,Friday,Mid-Day,122,150,272,44.85
2011-11-25,15,Friday,Mid-Day,165,145,310,53.23
2011-11-25,16,Friday,Evening Rush,122,139,261,46.74
2011-11-25,17,Friday,Evening Rush,57,127,184,30.98
2011-11-25,18,Friday,Evening Rush,45,108,153,29.41
2011-11-25,19,Friday,Evening Rush,38,96,134,28.36
2011-11-25,20,Friday,Night,19,76,95,20.0
2011-11-25,21,Friday,Night,24,61,85,28.24
2011-11-25,22,Friday,Night,12,46,58,20.69
2011-11-25,23,Friday,Night,5,28,33,15.15
2011-11-26,0,Saturday,Early Morning,9,38,47,19.15
2011-11-26,1,Saturday,Early Morning,5,24,29,17.24
2011-11-26,2,Saturday,Early Morning,3,20,23,13.04
2011-11-26,3,Saturday,Early Morning,8,9,17,47.06
2011-11-26,4,Saturday,Early Morning,0,4,4,0.0
2011-11-26,5,Saturday,Early Morning,0,3,3,0.0
2011-11-26,6,Saturday,Morning Rush,2,8,10,20.0
2011-11-26,7,Saturday,Morning Rush,4,13,17,23.53
2011-11-26,8,Saturday,Morning Rush,10,50,60,16.67
2011-11-26,9,Saturday,Morning Rush,16,67,83,19.28
2011-11-26,10,Saturday,Mid-Day,57,84,141,40.43
2011-11-26,11,Saturday,Mid-Day,107,123,230,46.52
2011-11-26,12,Saturday,Mid-Day,137,172,309,44.34
2011-11-26,13,Saturday,Mid-Day,177,148,325,54.46
2011-11-26,14,Saturday,Mid-Day,141,158,299,47.16
2011-11-26,15,Saturday,Mid-Day,154,160,314,49.04
2011-11-26,16,Saturday,Evening Rush,137,138,275,49.82
2011-11-26,17,Saturday,Evening Rush,62,122,184,33.7
2011-11-26,18,Saturday,Evening Rush,67,118,185,36.22
2011-11-26,19,Saturday,Evening Rush,46,100,146,31.51
2011-11-26,20,Saturday,Night,55,86,141,39.01
2011-11-26,21,Saturday,Night,20,72,92,21.74
2011-11-26,22,Saturday,Night,14,51,65,21.54
2011-11-26,23,Saturday,Night,18,51,69,26.09
2011-11-27,0,Sunday,Early Morning,7,39,46,15.22
2011-11-27,1,Sunday,Early Morning,9,35,44,20.45
2011-11-27,2,Sunday,Early Morning,9,22,31,29.03
2011-11-27,3,Sunday,Early Morning,9,8,17,52.94
2011-11-27,4,Sunday,Early Morning,0,4,4,0.0
2011-11-27,5,Sunday,Early Morning,0,5,5,0.0
2011-11-27,6,Sunday,Morning Rush,0,9,9,0.0
2011-11-27,7,Sunday,Morning Rush,12,11,23,52.17
2011-11-27,8,Sunday,Morning Rush,6,36,42,14.29
2011-11-27,9,Sunday,Morning Rush,21,90,111,18.92
2011-11-27,10,Sunday,Mid-Day,58,131,189,30.69
2011-11-27,11,Sunday,Mid-Day,83,157,240,34.58
2011-11-27,12,Sunday,Mid-Day,63,193,256,24.61
2011-11-27,13,Sunday,Mid-Day,97,216,313,30.99
2011-11-27,14,Sunday,Mid-Day,113,200,313,36.1
2011-11-27,15,Sunday,Mid-Day,96,221,317,30.28
2011-11-27,16,Sunday,Evening Rush,94,229,323,29.1
2011-11-27,17,Sunday,Evening Rush,37,167,204,18.14
2011-11-27,18,Sunday,Evening Rush,25,130,155,16.13
2011-11-27,19,Sunday,Evening Rush,30,109,139,21.58
2011-11-27,20,Sunday,Night,10,94,104,9.62
2011-11-27,21,Sunday,Night,13,75,88,14.77
2011-11-27,22,Sunday,Night,13,53,66,19.7
2011-11-27,23,Sunday,Night,5,27,32,15.63
2011-11-28,0,Monday,Early Morning,6,10,16,37.5
2011-11-28,1,Monday,Early Morning,1,12,13,7.69
2011-11-28,3,Monday,Early Morning,1,4,5,20.0
2011-11-28,4,Monday,Early Morning,0,4,4,0.0
2011-11-28,5,Monday,Early Morning,0,34,34,0.0
2011-11-28,6,Monday,Morning Rush,6,98,104,5.77
2011-11-28,7,Monday,Morning Rush,7,270,277,2.53
2011-11-28,8,Monday,Morning Rush,13,394,407,3.19
2011-11-28,9,Monday,Morning Rush,17,191,208,8.17
2011-11-28,10,Monday,Mid-Day,21,86,107,19.63
2011-11-28,11,Monday,Mid-Day,11,107,118,9.32
2011-11-28,12,Monday,Mid-Day,13,165,178,7.3
2011-11-28,13,Monday,Mid-Day,25,137,162,15.43
2011-11-28,14,Monday,Mid-Day,14,129,143,9.79
2011-11-28,15,Monday,Mid-Day,18,132,150,12.0
2011-11-28,16,Monday,Evening Rush,24,240,264,9.09
2011-11-28,17,Monday,Evening Rush,24,444,468,5.13
2011-11-28,18,Monday,Evening Rush,20,396,416,4.81
2011-11-28,19,Monday,Evening Rush,4,260,264,1.52
2011-11-28,20,Monday,Night,12,206,218,5.5
2011-11-28,21,Monday,Night,4,152,156,2.56
2011-11-28,22,Monday,Night,7,102,109,6.42
2011-11-28,23,Monday,Night,5,41,46,10.87
2011-11-29,0,Tuesday,Early Morning,4,18,22,18.18
2011-11-29,1,Tuesday,Early Morning,1,16,17,5.88
2011-11-29,2,Tuesday,Early Morning,0,5,5,0.0
2011-11-29,3,Tuesday,Early Morning,0,2,2,0.0
2011-11-29,4,Tuesday,Early Morning,1,5,6,16.67
2011-11-29,5,Tuesday,Early Morning,1,21,22,4.55
2011-11-29,6,Tuesday,Morning Rush,1,88,89,1.12
2011-11-29,7,Tuesday,Morning Rush,12,330,342,3.51
2011-11-29,8,Tuesday,Morning Rush,9,440,449,2.0
2011-11-29,9,Tuesday,Morning Rush,5,197,202,2.48
2011-11-29,10,Tuesday,Mid-Day,2,34,36,5.56
2011-11-29,11,Tuesday,Mid-Day,1,10,11,9.09
2011-11-29,12,Tuesday,Mid-Day,1,17,18,5.56
2011-11-29,13,Tuesday,Mid-Day,0,22,22,0.0
2011-11-29,14,Tuesday,Mid-Day,1,35,36,2.78
2011-11-29,15,Tuesday,Mid-Day,5,60,65,7.69
2011-11-29,16,Tuesday,Evening Rush,5,146,151,3.31
2011-11-29,17,Tuesday,Evening Rush,8,346,354,2.26
2011-11-29,18,Tuesday,Evening Rush,11,347,358,3.07
2011-11-29,19,Tuesday,Evening Rush,6,244,250,2.4
2011-11-29,20,Tuesday,Night,8,176,184,4.35
2011-11-29,21,Tuesday,Night,9,116,125,7.2
2011-11-29,22,Tuesday,Night,5,90,95,5.26
2011-11-29,23,Tuesday,Night,0,53,53,0.0
2011-11-30,0,Wednesday,Early Morning,1,23,24,4.17
2011-11-30,1,Wednesday,Early Morning,0,8,8,0.0
2011-11-30,2,Wednesday,Early Morning,0,5,5,0.0
2011-11-30,3,Wednesday,Early Morning,0,1,1,0.0
2011-11-30,4,Wednesday,Early Morning,0,5,5,0.0
2011-11-30,5,Wednesday,Early Morning,1,21,22,4.55
2011-11-30,6,Wednesday,Morning Rush,3,100,103,2.91
2011-11-30,7,Wednesday,Morning Rush,9,276,285,3.16
2011-11-30,8,Wednesday,Morning Rush,13,465,478,2.72
2011-11-30,9,Wednesday,Morning Rush,7,186,193,3.63
2011-11-30,10,Wednesday,Mid-Day,15,95,110,13.64
2011-11-30,11,Wednesday,Mid-Day,10,112,122,8.2
2011-11-30,12,Wednesday,Mid-Day,12,148,160,7.5
2011-11-30,13,Wednesday,Mid-Day,16,131,147,10.88
2011-11-30,14,Wednesday,Mid-Day,13,99,112,11.61
2011-11-30,15,Wednesday,Mid-Day,11,104,115,9.57
2011-11-30,16,Wednesday,Evening Rush,27,199,226,11.95
2011-11-30,17,Wednesday,Evening Rush,15,365,380,3.95
2011-11-30,18,Wednesday,Evening Rush,7,369,376,1.86
2011-11-30,19,Wednesday,Evening Rush,6,273,279,2.15
2011-11-30,20,Wednesday,Night,6,184,190,3.16
2011-11-30,21,Wednesday,Night,7,128,135,5.19
2011-11-30,22,Wednesday,Night,5,82,87,5.75
2011-11-30,23,Wednesday,Night,4,46,50,8.0
2011-12-01,0,Thursday,Early Morning,1,19,20,5.0
2011-12-01,1,Thursday,Early Morning,1,9,10,10.0
2011-12-01,2,Thursday,Early Morning,1,8,9,11.11
2011-12-01,3,Thursday,Early Morning,1,6,7,14.29
2011-12-01,4,Thursday,Early Morning,0,1,1,0.0
2011-12-01,5,Thursday,Early Morning,1,23,24,4.17
2011-12-01,6,Thursday,Morning Rush,5,92,97,5.15
2011-12-01,7,Thursday,Morning Rush,11,265,276,3.99
2011-12-01,8,Thursday,Morning Rush,15,462,477,3.14
2011-12-01,9,Thursday,Morning Rush,9,215,224,4.02
2011-12-01,10,Thursday,Mid-Day,7,86,93,7.53
2011-12-01,11,Thursday,Mid-Day,7,95,102,6.86
2011-12-01,12,Thursday,Mid-Day,9,139,148,6.08
2011-12-01,13,Thursday,Mid-Day,17,137,154,11.04
2011-12-01,14,Thursday,Mid-Day,20,130,150,13.33
2011-12-01,15,Thursday,Mid-Day,10,144,154,6.49
2011-12-01,16,Thursday,Evening Rush,9,192,201,4.48
2011-12-01,17,Thursday,Evening Rush,9,409,418,2.15
2011-12-01,18,Thursday,Evening Rush,12,393,405,2.96
2011-12-01,19,Thursday,Evening Rush,9,219,228,3.95
2011-12-01,20,Thursday,Night,12,178,190,6.32
2011-12-01,21,Thursday,Night,8,154,162,4.94
2011-12-01,22,Thursday,Night,5,99,104,4.81
2011-12-01,23,Thursday,Night,3,70,73,4.11
2011-12-02,0,Friday,Early Morning,6,32,38,15.79
2011-12-02,1,Friday,Early Morning,1,14,15,6.67
2011-12-02,2,Friday,Early Morning,0,10,10,0.0
2011-12-02,3,Friday,Early Morning,0,1,1,0.0
2011-12-02,4,Friday,Early Morning,0,3,3,0.0
2011-12-02,5,Friday,Early Morning,0,23,23,0.0
2011-12-02,6,Friday,Morning Rush,3,84,87,3.45
2011-12-02,7,Friday,Morning Rush,6,199,205,2.93
2011-12-02,8,Friday,Morning Rush,13,432,445,2.92
2011-12-02,9,Friday,Morning Rush,12,234,246,4.88
2011-12-02,10,Friday,Mid-Day,16,89,105,15.24
2011-12-02,11,Friday,Mid-Day,18,142,160,11.25
2011-12-02,12,Friday,Mid-Day,18,186,204,8.82
2011-12-02,13,Friday,Mid-Day,19,188,207,9.18
2011-12-02,14,Friday,Mid-Day,25,145,170,14.71
2011-12-02,15,Friday,Mid-Day,24,175,199,12.06
2011-12-02,16,Friday,Evening Rush,22,254,276,7.97
2011-12-02,17,Friday,Evening Rush,20,391,411,4.87
2011-12-02,18,Friday,Evening Rush,10,362,372,2.69
2011-12-02,19,Friday,Evening Rush,13,252,265,4.91
2011-12-02,20,Friday,Night,12,178,190,6.32
2011-12-02,21,Friday,Night,9,102,111,8.11
2011-12-02,22,Friday,Night,7,95,102,6.86
2011-12-02,23,Friday,Night,14,81,95,14.74
2011-12-03,0,Saturday,Early Morning,10,65,75,13.33
2011-12-03,1,Saturday,Early Morning,9,62,71,12.68
2011-12-03,2,Saturday,Early Morning,9,41,50,18.0
2011-12-03,3,Saturday,Early Morning,4,5,9,44.44
2011-12-03,4,Saturday,Early Morning,1,7,8,12.5
2011-12-03,5,Saturday,Early Morning,0,6,6,0.0
2011-12-03,6,Saturday,Morning Rush,1,10,11,9.09
2011-12-03,7,Saturday,Morning Rush,2,24,26,7.69
2011-12-03,8,Saturday,Morning Rush,1,62,63,1.59
2011-12-03,9,Saturday,Morning Rush,25,99,124,20.16
2011-12-03,10,Saturday,Mid-Day,22,173,195,11.28
2011-12-03,11,Saturday,Mid-Day,48,227,275,17.45
2011-12-03,12,Saturday,Mid-Day,78,280,358,21.79
2011-12-03,13,Saturday,Mid-Day,70,222,292,23.97
2011-12-03,14,Saturday,Mid-Day,92,251,343,26.82
2011-12-03,15,Saturday,Mid-Day,100,237,337,29.67
2011-12-03,16,Saturday,Evening Rush,75,230,305,24.59
2011-12-03,17,Saturday,Evening Rush,46,186,232,19.83
2011-12-03,18,Saturday,Evening Rush,31,193,224,13.84
2011-12-03,19,Saturday,Evening Rush,31,144,175,17.71
2011-12-03,20,Saturday,Night,17,110,127,13.39
2011-12-03,21,Saturday,Night,5,104,109,4.59
2011-12-03,22,Saturday,Night,17,97,114,14.91
2011-12-03,23,Saturday,Night,12,73,85,14.12
2011-12-04,0,Sunday,Early Morning,19,64,83,22.89
2011-12-04,1,Sunday,Early Morning,20,54,74,27.03
2011-12-04,2,Sunday,Early Morning,11,51,62,17.74
2011-12-04,3,Sunday,Early Morning,7,34,41,17.07
2011-12-04,4,Sunday,Early Morning,2,9,11,18.18
2011-12-04,5,Sunday,Early Morning,2,2,4,50.0
2011-12-04,6,Sunday,Morning Rush,1,3,4,25.0
2011-12-04,7,Sunday,Morning Rush,3,23,26,11.54
2011-12-04,8,Sunday,Morning Rush,7,48,55,12.73
2011-12-04,9,Sunday,Morning Rush,12,114,126,9.52
2011-12-04,10,Sunday,Mid-Day,36,180,216,16.67
2011-12-04,11,Sunday,Mid-Day,48,206,254,18.9
2011-12-04,12,Sunday,Mid-Day,82,247,329,24.92
2011-12-04,13,Sunday,Mid-Day,88,269,357,24.65
2011-12-04,14,Sunday,Mid-Day,77,246,323,23.84
2011-12-04,15,Sunday,Mid-Day,69,227,296,23.31
2011-12-04,16,Sunday,Evening Rush,64,266,330,19.39
2011-12-04,17,Sunday,Evening Rush,38,207,245,15.51
2011-12-04,18,Sunday,Evening Rush,10,161,171,5.85
2011-12-04,19,Sunday,Evening Rush,15,158,173,8.67
2011-12-04,20,Sunday,Night,8,116,124,6.45
2011-12-04,21,Sunday,Night,7,65,72,9.72
2011-12-04,22,Sunday,Night,5,59,64,7.81
2011-12-04,23,Sunday,Night,3,42,45,6.67
2011-12-05,0,Monday,Early Morning,3,21,24,12.5
2011-12-05,1,Monday,Early Morning,2,10,12,16.67
2011-12-05,2,Monday,Early Morning,0,8,8,0.0
2011-12-05,3,Monday,Early Morning,0,2,2,0.0
2011-12-05,4,Monday,Early Morning,0,7,7,0.0
2011-12-05,5,Monday,Early Morning,1,24,25,4.0
2011-12-05,6,Monday,Morning Rush,1,89,90,1.11
2011-12-05,7,Monday,Morning Rush,9,274,283,3.18
2011-12-05,8,Monday,Morning Rush,12,392,404,2.97
2011-12-05,9,Monday,Morning Rush,12,178,190,6.32
2011-12-05,10,Monday,Mid-Day,9,78,87,10.34
2011-12-05,11,Monday,Mid-Day,17,106,123,13.82
2011-12-05,12,Monday,Mid-Day,29,125,154,18.83
2011-12-05,13,Monday,Mid-Day,18,153,171,10.53
2011-12-05,14,Monday,Mid-Day,7,126,133,5.26
2011-12-05,15,Monday,Mid-Day,16,132,148,10.81
2011-12-05,16,Monday,Evening Rush,10,238,248,4.03
2011-12-05,17,Monday,Evening Rush,16,430,446,3.59
2011-12-05,18,Monday,Evening Rush,13,386,399,3.26
2011-12-05,19,Monday,Evening Rush,13,295,308,4.22
2011-12-05,20,Monday,Night,15,190,205,7.32
2011-12-05,21,Monday,Night,10,166,176,5.68
2011-12-05,22,Monday,Night,12,94,106,11.32
2011-12-05,23,Monday,Night,8,54,62,12.9
2011-12-06,0,Tuesday,Early Morning,3,25,28,10.71
2011-12-06,1,Tuesday,Early Morning,2,14,16,12.5
2011-12-06,2,Tuesday,Early Morning,0,3,3,0.0
2011-12-06,3,Tuesday,Early Morning,0,3,3,0.0
2011-12-06,4,Tuesday,Early Morning,0,7,7,0.0
2011-12-06,5,Tuesday,Early Morning,0,20,20,0.0
2011-12-06,6,Tuesday,Morning Rush,5,81,86,5.81
2011-12-06,7,Tuesday,Morning Rush,7,227,234,2.99
2011-12-06,8,Tuesday,Morning Rush,13,401,414,3.14
2011-12-06,9,Tuesday,Morning Rush,4,200,204,1.96
2011-12-06,10,Tuesday,Mid-Day,6,44,50,12.0
2011-12-06,11,Tuesday,Mid-Day,4,28,32,12.5
2011-12-06,12,Tuesday,Mid-Day,5,50,55,9.09
2011-12-06,13,Tuesday,Mid-Day,6,65,71,8.45
2011-12-06,14,Tuesday,Mid-Day,6,69,75,8.0
2011-12-06,15,Tuesday,Mid-Day,2,43,45,4.44
2011-12-06,16,Tuesday,Evening Rush,4,84,88,4.55
2011-12-06,17,Tuesday,Evening Rush,13,249,262,4.96
2011-12-06,18,Tuesday,Evening Rush,17,287,304,5.59
2011-12-06,19,Tuesday,Evening Rush,10,223,233,4.29
2011-12-06,20,Tuesday,Night,3,107,110,2.73
2011-12-06,21,Tuesday,Night,6,108,114,5.26
2011-12-06,22,Tuesday,Night,5,82,87,5.75
2011-12-06,23,Tuesday,Night,5,48,53,9.43
2011-12-07,0,Wednesday,Early Morning,3,30,33,9.09
2011-12-07,1,Wednesday,Early Morning,4,9,13,30.77
2011-12-07,2,Wednesday,Early Morning,2,4,6,33.33
2011-12-07,3,Wednesday,Early Morning,0,3,3,0.0
2011-12-07,4,Wednesday,Early Morning,0,1,1,0.0
2011-12-07,5,Wednesday,Early Morning,0,3,3,0.0
2011-12-07,6,Wednesday,Morning Rush,0,18,18,0.0
2011-12-07,7,Wednesday,Morning Rush,3,43,46,6.52
2011-12-07,8,Wednesday,Morning Rush,6,80,86,6.98
2011-12-07,9,Wednesday,Morning Rush,0,64,64,0.0
2011-12-07,10,Wednesday,Mid-Day,1,32,33,3.03
2011-12-07,11,Wednesday,Mid-Day,3,47,50,6.0
2011-12-07,12,Wednesday,Mid-Day,4,29,33,12.12
2011-12-07,13,Wednesday,Mid-Day,5,28,33,15.15
2011-12-07,14,Wednesday,Mid-Day,1,24,25,4.0
2011-12-07,15,Wednesday,Mid-Day,5,25,30,16.67
2011-12-07,16,Wednesday,Evening Rush,3,28,31,9.68
2011-12-07,17,Wednesday,Evening Rush,4,48,52,7.69
2011-12-07,18,Wednesday,Evening Rush,3,48,51,5.88
2011-12-07,19,Wednesday,Evening Rush,2,31,33,6.06
2011-12-07,20,Wednesday,Night,1,25,26,3.85
2011-12-07,21,Wednesday,Night,0,6,6,0.0
2011-12-07,22,Wednesday,Night,0,13,13,0.0
2011-12-07,23,Wednesday,Night,0,16,16,0.0
2011-12-08,0,Thursday,Early Morning,0,21,21,0.0
2011-12-08,1,Thursday,Early Morning,1,6,7,14.29
2011-12-08,2,Thursday,Early Morning,0,4,4,0.0
2011-12-08,3,Thursday,Early Morning,0,1,1,0.0
2011-12-08,4,Thursday,Early Morning,0,2,2,0.0
2011-12-08,5,Thursday,Early Morning,0,12,12,0.0
2011-12-08,6,Thursday,Morning Rush,0,71,71,0.0
2011-12-08,7,Thursday,Morning Rush,11,233,244,4.51
2011-12-08,8,Thursday,Morning Rush,11,418,429,2.56
2011-12-08,9,Thursday,Morning Rush,7,218,225,3.11
2011-12-08,10,Thursday,Mid-Day,1,109,110,0.91
